icp_number,meter_serial_number,channel_number,started_at,ended_at,value,unit_code,status
0005171784RN098,208229290,1,14/02/2019 00:30,14/02/2019 00:59,0.489,kWh,validated
0005171784RN098,208229290,1,14/02/2019 01:00,14/02/2019 01:29,0.456,kWh,validated
0005171784RN098,208229290,1,14/02/2019 01:30,14/02/2019 01:59,0.383,kWh,validated
0005171784RN098,208229290,1,14/02/2019 02:00,14/02/2019 02:29,0.338,kWh,validated
0005171784RN098,208229290,1,14/02/2019 02:30,14/02/2019 02:59,0.734,kWh,validated
0005171784RN098,208229290,1,14/02/2019 03:00,14/02/2019 03:29,0.390,kWh,validated
0005171784RN098,208229290,1,14/02/2019 03:30,14/02/2019 03:59,0.444,kWh,validated
0005171784RN098,208229290,1,14/02/2019 04:00,14/02/2019 04:29,0.407,kWh,validated
0005171784RN098,208229290,1,14/02/2019 04:30,14/02/2019 04:59,0.626,kWh,validated
0005171784RN098,208229290,1,14/02/2019 05:00,14/02/2019 05:29,0.598,kWh,validated
0005171784RN098,208229290,1,14/02/2019 05:30,14/02/2019 05:59,0.393,kWh,validated
0005171784RN098,208229290,1,14/02/2019 06:00,14/02/2019 06:29,0.381,kWh,validated
0005171784RN098,208229290,1,14/02/2019 06:30,14/02/2019 06:59,0.667,kWh,validated
0005171784RN098,208229290,1,14/02/2019 07:00,14/02/2019 07:29,1.331,kWh,validated
0005171784RN098,208229290,1,14/02/2019 07:30,14/02/2019 07:59,0.491,kWh,validated
0005171784RN098,208229290,1,14/02/2019 08:00,14/02/2019 08:29,1.445,kWh,validated
0005171784RN098,208229290,1,14/02/2019 08:30,14/02/2019 08:59,1.423,kWh,validated
0005171784RN098,208229290,1,14/02/2019 09:00,14/02/2019 09:29,0.843,kWh,validated
0005171784RN098,208229290,1,14/02/2019 09:30,14/02/2019 09:59,1.459,kWh,validated
0005171784RN098,208229290,1,14/02/2019 10:00,14/02/2019 10:29,0.805,kWh,validated
0005171784RN098,208229290,1,14/02/2019 10:30,14/02/2019 10:59,0.476,kWh,validated
0005171784RN098,208229290,1,14/02/2019 11:00,14/02/2019 11:29,1.000,kWh,validated
0005171784RN098,208229290,1,14/02/2019 11:30,14/02/2019 11:59,0.741,kWh,validated
0005171784RN098,208229290,1,14/02/2019 12:00,14/02/2019 12:29,0.867,kWh,validated
0005171784RN098,208229290,1,14/02/2019 12:30,14/02/2019 12:59,0.723,kWh,validated
0005171784RN098,208229290,1,14/02/2019 13:00,14/02/2019 13:29,0.485,kWh,validated
0005171784RN098,208229290,1,14/02/2019 13:30,14/02/2019 13:59,0.607,kWh,validated
0005171784RN098,208229290,1,14/02/2019 14:00,14/02/2019 14:29,0.462,kWh,validated
0005171784RN098,208229290,1,14/02/2019 14:30,14/02/2019 14:59,0.791,kWh,validated
0005171784RN098,208229290,1,14/02/2019 15:00,14/02/2019 15:29,0.375,kWh,validated
0005171784RN098,208229290,1,14/02/2019 15:30,14/02/2019 15:59,0.411,kWh,validated
0005171784RN098,208229290,1,14/02/2019 16:00,14/02/2019 16:29,0.410,kWh,validated
0005171784RN098,208229290,1,14/02/2019 16:30,14/02/2019 16:59,0.540,kWh,validated
0005171784RN098,208229290,1,14/02/2019 17:00,14/02/2019 17:29,0.937,kWh,validated
0005171784RN098,208229290,1,14/02/2019 17:30,14/02/2019 17:59,0.559,kWh,validated
0005171784RN098,208229290,1,14/02/2019 18:00,14/02/2019 18:29,0.653,kWh,validated
0005171784RN098,208229290,1,14/02/2019 18:30,14/02/2019 18:59,0.768,kWh,validated
0005171784RN098,208229290,1,14/02/2019 19:00,14/02/2019 19:29,0.968,kWh,validated
0005171784RN098,208229290,1,14/02/2019 19:30,14/02/2019 19:59,0.905,kWh,validated
0005171784RN098,208229290,1,14/02/2019 20:00,14/02/2019 20:29,1.113,kWh,validated
0005171784RN098,208229290,1,14/02/2019 20:30,14/02/2019 20:59,0.800,kWh,validated
0005171784RN098,208229290,1,14/02/2019 21:00,14/02/2019 21:29,1.551,kWh,validated
0005171784RN098,208229290,1,14/02/2019 21:30,14/02/2019 21:59,0.940,kWh,validated
0005171784RN098,208229290,1,14/02/2019 22:00,14/02/2019 22:29,1.449,kWh,validated
0005171784RN098,208229290,1,14/02/2019 22:30,14/02/2019 22:59,1.582,kWh,validated
0005171784RN098,208229290,1,14/02/2019 23:00,14/02/2019 23:29,1.038,kWh,validated
0005171784RN098,208229290,1,14/02/2019 23:30,14/02/2019 23:59,0.937,kWh,validated
0005171784RN098,208229290,1,15/02/2019 00:00,15/02/2019 00:29,0.750,kWh,validated
0005171784RN098,208229290,1,15/02/2019 00:30,15/02/2019 00:59,0.992,kWh,validated
0005171784RN098,208229290,1,15/02/2019 01:00,15/02/2019 01:29,0.580,kWh,validated
0005171784RN098,208229290,1,15/02/2019 01:30,15/02/2019 01:59,0.400,kWh,validated
0005171784RN098,208229290,1,15/02/2019 02:00,15/02/2019 02:29,0.385,kWh,validated
0005171784RN098,208229290,1,15/02/2019 02:30,15/02/2019 02:59,0.407,kWh,validated
0005171784RN098,208229290,1,15/02/2019 03:00,15/02/2019 03:29,0.496,kWh,validated
0005171784RN098,208229290,1,15/02/2019 03:30,15/02/2019 03:59,0.417,kWh,validated
0005171784RN098,208229290,1,15/02/2019 04:00,15/02/2019 04:29,0.416,kWh,validated
0005171784RN098,208229290,1,15/02/2019 04:30,15/02/2019 04:59,0.425,kWh,validated
0005171784RN098,208229290,1,15/02/2019 05:00,15/02/2019 05:29,0.426,kWh,validated
0005171784RN098,208229290,1,15/02/2019 05:30,15/02/2019 05:59,0.427,kWh,validated
0005171784RN098,208229290,1,15/02/2019 06:00,15/02/2019 06:29,0.464,kWh,validated
0005171784RN098,208229290,1,15/02/2019 06:30,15/02/2019 06:59,1.242,kWh,validated
0005171784RN098,208229290,1,15/02/2019 07:00,15/02/2019 07:29,0.746,kWh,validated
0005171784RN098,208229290,1,15/02/2019 07:30,15/02/2019 07:59,0.682,kWh,validated
0005171784RN098,208229290,1,15/02/2019 08:00,15/02/2019 08:29,1.371,kWh,validated
0005171784RN098,208229290,1,15/02/2019 08:30,15/02/2019 08:59,0.898,kWh,validated
0005171784RN098,208229290,1,15/02/2019 09:00,15/02/2019 09:29,0.493,kWh,validated
0005171784RN098,208229290,1,15/02/2019 09:30,15/02/2019 09:59,1.323,kWh,validated
0005171784RN098,208229290,1,15/02/2019 10:00,15/02/2019 10:29,0.599,kWh,validated
0005171784RN098,208229290,1,15/02/2019 10:30,15/02/2019 10:59,0.475,kWh,validated
0005171784RN098,208229290,1,15/02/2019 11:00,15/02/2019 11:29,0.808,kWh,validated
0005171784RN098,208229290,1,15/02/2019 11:30,15/02/2019 11:59,1.216,kWh,validated
0005171784RN098,208229290,1,15/02/2019 12:00,15/02/2019 12:29,1.037,kWh,validated
0005171784RN098,208229290,1,15/02/2019 12:30,15/02/2019 12:59,0.708,kWh,validated
0005171784RN098,208229290,1,15/02/2019 13:00,15/02/2019 13:29,0.706,kWh,validated
0005171784RN098,208229290,1,15/02/2019 13:30,15/02/2019 13:59,1.181,kWh,validated
0005171784RN098,208229290,1,15/02/2019 14:00,15/02/2019 14:29,0.534,kWh,validated
0005171784RN098,208229290,1,15/02/2019 14:30,15/02/2019 14:59,0.521,kWh,validated
0005171784RN098,208229290,1,15/02/2019 15:00,15/02/2019 15:29,0.520,kWh,validated
0005171784RN098,208229290,1,15/02/2019 15:30,15/02/2019 15:59,0.470,kWh,validated
0005171784RN098,208229290,1,15/02/2019 16:00,15/02/2019 16:29,1.161,kWh,validated
0005171784RN098,208229290,1,15/02/2019 16:30,15/02/2019 16:59,0.767,kWh,validated
0005171784RN098,208229290,1,15/02/2019 17:00,15/02/2019 17:29,0.664,kWh,validated
0005171784RN098,208229290,1,15/02/2019 17:30,15/02/2019 17:59,1.138,kWh,validated
0005171784RN098,208229290,1,15/02/2019 18:00,15/02/2019 18:29,1.733,kWh,validated
0005171784RN098,208229290,1,15/02/2019 18:30,15/02/2019 18:59,0.992,kWh,validated
0005171784RN098,208229290,1,15/02/2019 19:00,15/02/2019 19:29,0.786,kWh,validated
0005171784RN098,208229290,1,15/02/2019 19:30,15/02/2019 19:59,0.754,kWh,validated
0005171784RN098,208229290,1,15/02/2019 20:00,15/02/2019 20:29,0.909,kWh,validated
0005171784RN098,208229290,1,15/02/2019 20:30,15/02/2019 20:59,1.264,kWh,validated
0005171784RN098,208229290,1,15/02/2019 21:00,15/02/2019 21:29,1.082,kWh,validated
0005171784RN098,208229290,1,15/02/2019 21:30,15/02/2019 21:59,1.230,kWh,validated
0005171784RN098,208229290,1,15/02/2019 22:00,15/02/2019 22:29,0.798,kWh,validated
0005171784RN098,208229290,1,15/02/2019 22:30,15/02/2019 22:59,0.883,kWh,validated
0005171784RN098,208229290,1,15/02/2019 23:00,15/02/2019 23:29,0.740,kWh,validated
0005171784RN098,208229290,1,15/02/2019 23:30,15/02/2019 23:59,0.803,kWh,validated
0005171784RN098,208229290,1,16/02/2019 00:00,16/02/2019 00:29,1.095,kWh,validated
0005171784RN098,208229290,1,16/02/2019 00:30,16/02/2019 00:59,0.499,kWh,validated
0005171784RN098,208229290,1,16/02/2019 01:00,16/02/2019 01:29,0.524,kWh,validated
0005171784RN098,208229290,1,16/02/2019 01:30,16/02/2019 01:59,0.435,kWh,validated
0005171784RN098,208229290,1,16/02/2019 02:00,16/02/2019 02:29,0.404,kWh,validated
0005171784RN098,208229290,1,16/02/2019 02:30,16/02/2019 02:59,0.393,kWh,validated
0005171784RN098,208229290,1,16/02/2019 03:00,16/02/2019 03:29,0.377,kWh,validated
0005171784RN098,208229290,1,16/02/2019 03:30,16/02/2019 03:59,0.799,kWh,validated
0005171784RN098,208229290,1,16/02/2019 04:00,16/02/2019 04:29,0.359,kWh,validated
0005171784RN098,208229290,1,16/02/2019 04:30,16/02/2019 04:59,0.340,kWh,validated
0005171784RN098,208229290,1,16/02/2019 05:00,16/02/2019 05:29,0.416,kWh,validated
0005171784RN098,208229290,1,16/02/2019 05:30,16/02/2019 05:59,0.385,kWh,validated
0005171784RN098,208229290,1,16/02/2019 06:00,16/02/2019 06:29,0.962,kWh,validated
0005171784RN098,208229290,1,16/02/2019 06:30,16/02/2019 06:59,1.294,kWh,validated
0005171784RN098,208229290,1,16/02/2019 07:00,16/02/2019 07:29,0.623,kWh,validated
0005171784RN098,208229290,1,16/02/2019 07:30,16/02/2019 07:59,0.356,kWh,validated
0005171784RN098,208229290,1,16/02/2019 08:00,16/02/2019 08:29,0.345,kWh,validated
0005171784RN098,208229290,1,16/02/2019 08:30,16/02/2019 08:59,0.646,kWh,validated
0005171784RN098,208229290,1,16/02/2019 09:00,16/02/2019 09:29,0.784,kWh,validated
0005171784RN098,208229290,1,16/02/2019 09:30,16/02/2019 09:59,0.685,kWh,validated
0005171784RN098,208229290,1,16/02/2019 10:00,16/02/2019 10:29,0.596,kWh,validated
0005171784RN098,208229290,1,16/02/2019 10:30,16/02/2019 10:59,0.809,kWh,validated
0005171784RN098,208229290,1,16/02/2019 11:00,16/02/2019 11:29,1.336,kWh,validated
0005171784RN098,208229290,1,16/02/2019 11:30,16/02/2019 11:59,1.574,kWh,validated
0005171784RN098,208229290,1,16/02/2019 12:00,16/02/2019 12:29,1.730,kWh,validated
0005171784RN098,208229290,1,16/02/2019 12:30,16/02/2019 12:59,2.261,kWh,validated
0005171784RN098,208229290,1,16/02/2019 13:00,16/02/2019 13:29,2.372,kWh,validated
0005171784RN098,208229290,1,16/02/2019 13:30,16/02/2019 13:59,1.195,kWh,validated
0005171784RN098,208229290,1,16/02/2019 14:00,16/02/2019 14:29,1.128,kWh,validated
0005171784RN098,208229290,1,16/02/2019 14:30,16/02/2019 14:59,1.317,kWh,validated
0005171784RN098,208229290,1,16/02/2019 15:00,16/02/2019 15:29,0.757,kWh,validated
0005171784RN098,208229290,1,16/02/2019 15:30,16/02/2019 15:59,1.087,kWh,validated
0005171784RN098,208229290,1,16/02/2019 16:00,16/02/2019 16:29,1.004,kWh,validated
0005171784RN098,208229290,1,16/02/2019 16:30,16/02/2019 16:59,1.617,kWh,validated
0005171784RN098,208229290,1,16/02/2019 17:00,16/02/2019 17:29,2.152,kWh,validated
0005171784RN098,208229290,1,16/02/2019 17:30,16/02/2019 17:59,1.876,kWh,validated
0005171784RN098,208229290,1,16/02/2019 18:00,16/02/2019 18:29,1.037,kWh,validated
0005171784RN098,208229290,1,16/02/2019 18:30,16/02/2019 18:59,0.497,kWh,validated
0005171784RN098,208229290,1,16/02/2019 19:00,16/02/2019 19:29,0.789,kWh,validated
0005171784RN098,208229290,1,16/02/2019 19:30,16/02/2019 19:59,0.425,kWh,validated
0005171784RN098,208229290,1,16/02/2019 20:00,16/02/2019 20:29,0.673,kWh,validated
0005171784RN098,208229290,1,16/02/2019 20:30,16/02/2019 20:59,0.830,kWh,validated
0005171784RN098,208229290,1,16/02/2019 21:00,16/02/2019 21:29,0.666,kWh,validated
0005171784RN098,208229290,1,16/02/2019 21:30,16/02/2019 21:59,1.010,kWh,validated
0005171784RN098,208229290,1,16/02/2019 22:00,16/02/2019 22:29,0.972,kWh,validated
0005171784RN098,208229290,1,16/02/2019 22:30,16/02/2019 22:59,1.000,kWh,validated
0005171784RN098,208229290,1,16/02/2019 23:00,16/02/2019 23:29,1.158,kWh,validated
0005171784RN098,208229290,1,16/02/2019 23:30,16/02/2019 23:59,1.219,kWh,validated
0005171784RN098,208229290,1,17/02/2019 00:00,17/02/2019 00:29,0.931,kWh,validated
0005171784RN098,208229290,1,17/02/2019 00:30,17/02/2019 00:59,1.246,kWh,validated
0005171784RN098,208229290,1,17/02/2019 01:00,17/02/2019 01:29,0.723,kWh,validated
0005171784RN098,208229290,1,17/02/2019 01:30,17/02/2019 01:59,0.974,kWh,validated
0005171784RN098,208229290,1,17/02/2019 02:00,17/02/2019 02:29,1.249,kWh,validated
0005171784RN098,208229290,1,17/02/2019 02:30,17/02/2019 02:59,1.060,kWh,validated
0005171784RN098,208229290,1,17/02/2019 03:00,17/02/2019 03:29,0.964,kWh,validated
0005171784RN098,208229290,1,17/02/2019 03:30,17/02/2019 03:59,0.608,kWh,validated
0005171784RN098,208229290,1,17/02/2019 04:00,17/02/2019 04:29,0.834,kWh,validated
0005171784RN098,208229290,1,17/02/2019 04:30,17/02/2019 04:59,0.260,kWh,validated
0005171784RN098,208229290,1,17/02/2019 05:00,17/02/2019 05:29,0.226,kWh,validated
0005171784RN098,208229290,1,17/02/2019 05:30,17/02/2019 05:59,0.315,kWh,validated
0005171784RN098,208229290,1,17/02/2019 06:00,17/02/2019 06:29,0.560,kWh,validated
0005171784RN098,208229290,1,17/02/2019 06:30,17/02/2019 06:59,0.240,kWh,validated
0005171784RN098,208229290,1,17/02/2019 07:00,17/02/2019 07:29,0.271,kWh,validated
0005171784RN098,208229290,1,17/02/2019 07:30,17/02/2019 07:59,0.276,kWh,validated
0005171784RN098,208229290,1,17/02/2019 08:00,17/02/2019 08:29,0.233,kWh,validated
0005171784RN098,208229290,1,17/02/2019 08:30,17/02/2019 08:59,0.771,kWh,validated
0005171784RN098,208229290,1,17/02/2019 09:00,17/02/2019 09:29,0.770,kWh,validated
0005171784RN098,208229290,1,17/02/2019 09:30,17/02/2019 09:59,1.135,kWh,validated
0005171784RN098,208229290,1,17/02/2019 10:00,17/02/2019 10:29,0.258,kWh,validated
0005171784RN098,208229290,1,17/02/2019 10:30,17/02/2019 10:59,0.516,kWh,validated
0005171784RN098,208229290,1,17/02/2019 11:00,17/02/2019 11:29,0.576,kWh,validated
0005171784RN098,208229290,1,17/02/2019 11:30,17/02/2019 11:59,0.939,kWh,validated
0005171784RN098,208229290,1,17/02/2019 12:00,17/02/2019 12:29,0.496,kWh,validated
0005171784RN098,208229290,1,17/02/2019 12:30,17/02/2019 12:59,0.477,kWh,validated
0005171784RN098,208229290,1,17/02/2019 13:00,17/02/2019 13:29,0.479,kWh,validated
0005171784RN098,208229290,1,17/02/2019 13:30,17/02/2019 13:59,0.296,kWh,validated
0005171784RN098,208229290,1,17/02/2019 14:00,17/02/2019 14:29,0.610,kWh,validated
0005171784RN098,208229290,1,17/02/2019 14:30,17/02/2019 14:59,0.383,kWh,validated
0005171784RN098,208229290,1,17/02/2019 15:00,17/02/2019 15:29,0.949,kWh,validated
0005171784RN098,208229290,1,17/02/2019 15:30,17/02/2019 15:59,0.563,kWh,validated
0005171784RN098,208229290,1,17/02/2019 16:00,17/02/2019 16:29,0.397,kWh,validated
0005171784RN098,208229290,1,17/02/2019 16:30,17/02/2019 16:59,0.741,kWh,validated
0005171784RN098,208229290,1,17/02/2019 17:00,17/02/2019 17:29,0.583,kWh,validated
0005171784RN098,208229290,1,17/02/2019 17:30,17/02/2019 17:59,0.681,kWh,validated
0005171784RN098,208229290,1,17/02/2019 18:00,17/02/2019 18:29,0.542,kWh,validated
0005171784RN098,208229290,1,17/02/2019 18:30,17/02/2019 18:59,1.131,kWh,validated
0005171784RN098,208229290,1,17/02/2019 19:00,17/02/2019 19:29,0.861,kWh,validated
0005171784RN098,208229290,1,17/02/2019 19:30,17/02/2019 19:59,1.618,kWh,validated
0005171784RN098,208229290,1,17/02/2019 20:00,17/02/2019 20:29,1.459,kWh,validated
0005171784RN098,208229290,1,17/02/2019 20:30,17/02/2019 20:59,0.501,kWh,validated
0005171784RN098,208229290,1,17/02/2019 21:00,17/02/2019 21:29,0.825,kWh,validated
0005171784RN098,208229290,1,17/02/2019 21:30,17/02/2019 21:59,0.719,kWh,validated
0005171784RN098,208229290,1,17/02/2019 22:00,17/02/2019 22:29,1.044,kWh,validated
0005171784RN098,208229290,1,17/02/2019 22:30,17/02/2019 22:59,1.316,kWh,validated
0005171784RN098,208229290,1,17/02/2019 23:00,17/02/2019 23:29,0.690,kWh,validated
0005171784RN098,208229290,1,17/02/2019 23:30,17/02/2019 23:59,0.517,kWh,validated
0005171784RN098,208229290,1,18/02/2019 00:00,18/02/2019 00:29,0.571,kWh,validated
0005171784RN098,208229290,1,18/02/2019 00:30,18/02/2019 00:59,0.335,kWh,validated
0005171784RN098,208229290,1,18/02/2019 01:00,18/02/2019 01:29,0.622,kWh,validated
0005171784RN098,208229290,1,18/02/2019 01:30,18/02/2019 01:59,0.274,kWh,validated
0005171784RN098,208229290,1,18/02/2019 02:00,18/02/2019 02:29,0.285,kWh,validated
0005171784RN098,208229290,1,18/02/2019 02:30,18/02/2019 02:59,0.409,kWh,validated
0005171784RN098,208229290,1,18/02/2019 03:00,18/02/2019 03:29,0.496,kWh,validated
0005171784RN098,208229290,1,18/02/2019 03:30,18/02/2019 03:59,0.188,kWh,validated
0005171784RN098,208229290,1,18/02/2019 04:00,18/02/2019 04:29,0.254,kWh,validated
0005171784RN098,208229290,1,18/02/2019 04:30,18/02/2019 04:59,0.502,kWh,validated
0005171784RN098,208229290,1,18/02/2019 05:00,18/02/2019 05:29,0.463,kWh,validated
0005171784RN098,208229290,1,18/02/2019 05:30,18/02/2019 05:59,0.268,kWh,validated
0005171784RN098,208229290,1,18/02/2019 06:00,18/02/2019 06:29,0.269,kWh,validated
0005171784RN098,208229290,1,18/02/2019 06:30,18/02/2019 06:59,0.265,kWh,validated
0005171784RN098,208229290,1,18/02/2019 07:00,18/02/2019 07:29,1.067,kWh,validated
0005171784RN098,208229290,1,18/02/2019 07:30,18/02/2019 07:59,1.295,kWh,validated
0005171784RN098,208229290,1,18/02/2019 08:00,18/02/2019 08:29,1.242,kWh,validated
0005171784RN098,208229290,1,18/02/2019 08:30,18/02/2019 08:59,1.157,kWh,validated
0005171784RN098,208229290,1,18/02/2019 09:00,18/02/2019 09:29,0.546,kWh,validated
0005171784RN098,208229290,1,18/02/2019 09:30,18/02/2019 09:59,0.229,kWh,validated
0005171784RN098,208229290,1,18/02/2019 10:00,18/02/2019 10:29,0.856,kWh,validated
0005171784RN098,208229290,1,18/02/2019 10:30,18/02/2019 10:59,0.407,kWh,validated
0005171784RN098,208229290,1,18/02/2019 11:00,18/02/2019 11:29,0.413,kWh,validated
0005171784RN098,208229290,1,18/02/2019 11:30,18/02/2019 11:59,0.777,kWh,validated
0005171784RN098,208229290,1,18/02/2019 12:00,18/02/2019 12:29,0.305,kWh,validated
0005171784RN098,208229290,1,18/02/2019 12:30,18/02/2019 12:59,0.332,kWh,validated
0005171784RN098,208229290,1,18/02/2019 13:00,18/02/2019 13:29,0.475,kWh,validated
0005171784RN098,208229290,1,18/02/2019 13:30,18/02/2019 13:59,0.505,kWh,validated
0005171784RN098,208229290,1,18/02/2019 14:00,18/02/2019 14:29,0.686,kWh,validated
0005171784RN098,208229290,1,18/02/2019 14:30,18/02/2019 14:59,0.416,kWh,validated
0005171784RN098,208229290,1,18/02/2019 15:00,18/02/2019 15:29,0.422,kWh,validated
0005171784RN098,208229290,1,18/02/2019 15:30,18/02/2019 15:59,0.853,kWh,validated
0005171784RN098,208229290,1,18/02/2019 16:00,18/02/2019 16:29,0.751,kWh,validated
0005171784RN098,208229290,1,18/02/2019 16:30,18/02/2019 16:59,1.348,kWh,validated
0005171784RN098,208229290,1,18/02/2019 17:00,18/02/2019 17:29,0.870,kWh,validated
0005171784RN098,208229290,1,18/02/2019 17:30,18/02/2019 17:59,1.783,kWh,validated
0005171784RN098,208229290,1,18/02/2019 18:00,18/02/2019 18:29,1.044,kWh,validated
0005171784RN098,208229290,1,18/02/2019 18:30,18/02/2019 18:59,1.029,kWh,validated
0005171784RN098,208229290,1,18/02/2019 19:00,18/02/2019 19:29,1.099,kWh,validated
0005171784RN098,208229290,1,18/02/2019 19:30,18/02/2019 19:59,1.028,kWh,validated
0005171784RN098,208229290,1,18/02/2019 20:00,18/02/2019 20:29,0.398,kWh,validated
0005171784RN098,208229290,1,18/02/2019 20:30,18/02/2019 20:59,0.533,kWh,validated
0005171784RN098,208229290,1,18/02/2019 21:00,18/02/2019 21:29,1.552,kWh,validated
0005171784RN098,208229290,1,18/02/2019 21:30,18/02/2019 21:59,1.225,kWh,validated
0005171784RN098,208229290,1,18/02/2019 22:00,18/02/2019 22:29,0.956,kWh,validated
0005171784RN098,208229290,1,18/02/2019 22:30,18/02/2019 22:59,0.685,kWh,validated
0005171784RN098,208229290,1,18/02/2019 23:00,18/02/2019 23:29,0.878,kWh,validated
0005171784RN098,208229290,1,18/02/2019 23:30,18/02/2019 23:59,0.379,kWh,validated
0005171784RN098,208229290,1,19/02/2019 00:00,19/02/2019 00:29,0.319,kWh,validated
0005171784RN098,208229290,1,19/02/2019 00:30,19/02/2019 00:59,0.348,kWh,validated
0005171784RN098,208229290,1,19/02/2019 01:00,19/02/2019 01:29,0.730,kWh,validated
0005171784RN098,208229290,1,19/02/2019 01:30,19/02/2019 01:59,0.316,kWh,validated
0005171784RN098,208229290,1,19/02/2019 02:00,19/02/2019 02:29,0.318,kWh,validated
0005171784RN098,208229290,1,19/02/2019 02:30,19/02/2019 02:59,0.274,kWh,validated
0005171784RN098,208229290,1,19/02/2019 03:00,19/02/2019 03:29,0.258,kWh,validated
0005171784RN098,208229290,1,19/02/2019 03:30,19/02/2019 03:59,0.312,kWh,validated
0005171784RN098,208229290,1,19/02/2019 04:00,19/02/2019 04:29,0.528,kWh,validated
0005171784RN098,208229290,1,19/02/2019 04:30,19/02/2019 04:59,0.481,kWh,validated
0005171784RN098,208229290,1,19/02/2019 05:00,19/02/2019 05:29,0.257,kWh,validated
0005171784RN098,208229290,1,19/02/2019 05:30,19/02/2019 05:59,0.224,kWh,validated
0005171784RN098,208229290,1,19/02/2019 06:00,19/02/2019 06:29,0.219,kWh,validated
0005171784RN098,208229290,1,19/02/2019 06:30,19/02/2019 06:59,0.787,kWh,validated
0005171784RN098,208229290,1,19/02/2019 07:00,19/02/2019 07:29,1.229,kWh,validated
0005171784RN098,208229290,1,19/02/2019 07:30,19/02/2019 07:59,1.472,kWh,validated
0005171784RN098,208229290,1,19/02/2019 08:00,19/02/2019 08:29,1.126,kWh,validated
0005171784RN098,208229290,1,19/02/2019 08:30,19/02/2019 08:59,1.084,kWh,validated
0005171784RN098,208229290,1,19/02/2019 09:00,19/02/2019 09:29,0.472,kWh,validated
0005171784RN098,208229290,1,19/02/2019 09:30,19/02/2019 09:59,0.781,kWh,validated
0005171784RN098,208229290,1,19/02/2019 10:00,19/02/2019 10:29,0.526,kWh,validated
0005171784RN098,208229290,1,19/02/2019 10:30,19/02/2019 10:59,0.446,kWh,validated
0005171784RN098,208229290,1,19/02/2019 11:00,19/02/2019 11:29,0.472,kWh,validated
0005171784RN098,208229290,1,19/02/2019 11:30,19/02/2019 11:59,0.688,kWh,validated
0005171784RN098,208229290,1,19/02/2019 12:00,19/02/2019 12:29,0.305,kWh,validated
0005171784RN098,208229290,1,19/02/2019 12:30,19/02/2019 12:59,0.226,kWh,validated
0005171784RN098,208229290,1,19/02/2019 13:00,19/02/2019 13:29,0.548,kWh,validated
0005171784RN098,208229290,1,19/02/2019 13:30,19/02/2019 13:59,0.540,kWh,validated
0005171784RN098,208229290,1,19/02/2019 14:00,19/02/2019 14:29,0.964,kWh,validated
0005171784RN098,208229290,1,19/02/2019 14:30,19/02/2019 14:59,1.244,kWh,validated
0005171784RN098,208229290,1,19/02/2019 15:00,19/02/2019 15:29,0.833,kWh,validated
0005171784RN098,208229290,1,19/02/2019 15:30,19/02/2019 15:59,0.443,kWh,validated
0005171784RN098,208229290,1,19/02/2019 16:00,19/02/2019 16:29,0.896,kWh,validated
0005171784RN098,208229290,1,19/02/2019 16:30,19/02/2019 16:59,1.507,kWh,validated
0005171784RN098,208229290,1,19/02/2019 17:00,19/02/2019 17:29,0.505,kWh,validated
0005171784RN098,208229290,1,19/02/2019 17:30,19/02/2019 17:59,1.579,kWh,validated
0005171784RN098,208229290,1,19/02/2019 18:00,19/02/2019 18:29,1.366,kWh,validated
0005171784RN098,208229290,1,19/02/2019 18:30,19/02/2019 18:59,0.489,kWh,validated
0005171784RN098,208229290,1,19/02/2019 19:00,19/02/2019 19:29,0.940,kWh,validated
0005171784RN098,208229290,1,19/02/2019 19:30,19/02/2019 19:59,0.347,kWh,validated
0005171784RN098,208229290,1,19/02/2019 20:00,19/02/2019 20:29,0.457,kWh,validated
0005171784RN098,208229290,1,19/02/2019 20:30,19/02/2019 20:59,0.692,kWh,validated
0005171784RN098,208229290,1,19/02/2019 21:00,19/02/2019 21:29,0.354,kWh,validated
0005171784RN098,208229290,1,19/02/2019 21:30,19/02/2019 21:59,0.443,kWh,validated
0005171784RN098,208229290,1,19/02/2019 22:00,19/02/2019 22:29,0.691,kWh,validated
0005171784RN098,208229290,1,19/02/2019 22:30,19/02/2019 22:59,0.710,kWh,validated
0005171784RN098,208229290,1,19/02/2019 23:00,19/02/2019 23:29,0.425,kWh,validated
0005171784RN098,208229290,1,19/02/2019 23:30,19/02/2019 23:59,0.481,kWh,validated
0005171784RN098,208229290,1,20/02/2019 00:00,20/02/2019 00:29,0.830,kWh,validated
0005171784RN098,208229290,1,20/02/2019 00:30,20/02/2019 00:59,0.469,kWh,validated
0005171784RN098,208229290,1,20/02/2019 01:00,20/02/2019 01:29,0.450,kWh,validated
0005171784RN098,208229290,1,20/02/2019 01:30,20/02/2019 01:59,0.701,kWh,validated
0005171784RN098,208229290,1,20/02/2019 02:00,20/02/2019 02:29,0.414,kWh,validated
0005171784RN098,208229290,1,20/02/2019 02:30,20/02/2019 02:59,0.412,kWh,validated
0005171784RN098,208229290,1,20/02/2019 03:00,20/02/2019 03:29,0.730,kWh,validated
0005171784RN098,208229290,1,20/02/2019 03:30,20/02/2019 03:59,0.363,kWh,validated
0005171784RN098,208229290,1,20/02/2019 04:00,20/02/2019 04:29,0.380,kWh,validated
0005171784RN098,208229290,1,20/02/2019 04:30,20/02/2019 04:59,0.361,kWh,validated
